ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Årøyelva_høstfiske_058,2,2,4,,Vill
Årøyelva_høstfiske_059,2,,,,Vill
Årøyelva_høstfiske_060,,,,,
Årøyelva_høstfiske_061,,3,,,.
Årøyelva_høstfiske_062,,,,,Vill
Årøyelva_høstfiske_063,3,3,6,,Vill
Årøyelva_høstfiske_064,3,1,4,,Vill
Årøyelva_høstfiske_065,3,,,,Vill
Årøyelva_høstfiske_066,3,3,6,,Vill
Årøyelva_høstfiske_067,3,2,5,,Vill
Årøyelva_høstfiske_068,2,,,,.
Årøyelva_høstfiske_069,2,3,5,,.
Årøyelva_høstfiske_070,2,3,5,,.
Årøyelva_høstfiske_071,3,1,4,,Vill
Årøyelva_høstfiske_072,3,2,5,,Vill
Årøyelva_høstfiske_073,3,3,6,,Vill
Årøyelva_høstfiske_074,2,1,3,,Vill
Årøyelva_høstfiske_075,,,,,Vill
Årøyelva_høstfiske_076,3,3,6,,Vill
Årøyelva_høstfiske_077,3,3,6,,Vill
Årøyelva_høstfiske_078,2,3,5,,Vill
Årøyelva_høstfiske_079,2,2,4,,.
Årøyelva_høstfiske_080,3,2,5,,Vill
Årøyelva_høstfiske_081,3,2,5,,Vill
Årøyelva_høstfiske_082,2,,,,.
Årøyelva_høstfiske_083,,,,,.
Årøyelva_høstfiske_084,,,,,.
Årøyelva_høstfiske_085,,,,,.
Årøyelva_høstfiske_086,,,,,.
Årøyelva_høstfiske_087,3,3,6,,Vill
Årøyelva_høstfiske_088,3,3,6,,Vill
Årøyelva_høstfiske_089,,3,,,Vill
Årøyelva_høstfiske_090,,,,,.
Årøyelva_høstfiske_091,,3,,,Vill
Årøyelva_høstfiske_092,2,2,4,,Vill
Årøyelva_høstfiske_093,2,3,5,,Vill
Årøyelva_høstfiske_094,,,,,.
Årøyelva_høstfiske_095,,,,,.
Årøyelva_høstfiske_096,2,2,4,,.
Årøyelva_høstfiske_097,2,2,4,,Vill
Årøyelva_høstfiske_098,,3,,,Vill
Årøyelva_høstfiske_099,,,,,.
Årøyelva_høstfiske_100,,,,,.
Årøyelva_høstfiske_101,2,3,5,,Vill
Årøyelva_høstfiske_102,,,,,.
Årøyelva_høstfiske_103,,,,,.
Årøyelva_høstfiske_104,2,3,5,,Vill
Årøyelva_høstfiske_105,3,3,6,,Vill
Årøyelva_høstfiske_106,,,,,Oppdrett
Årøyelva_høstfiske_107,,,,,.
Årøyelva_høstfiske_108,,,,,.
Årøyelva_høstfiske_109,3,3,6,,Vill
Årøyelva_høstfiske_110,3,2,5,,Vill
Årøyelva_høstfiske_111,,,,,Oppdrett
Årøyelva_høstfiske_112,3,3,6,,Vill
Årøyelva_høstfiske_113,3,2,5,,Vill
Årøyelva_høstfiske_114,,1,,,Vill
Årøyelva_høstfiske_115,,,,,Vill
Årøyelva_høstfiske_116,3,2,5,,Vill
Årøyelva_høstfiske_117,3,3,6,,Vill
Årøyelva_høstfiske_118,,,,,.
Årøyelva_høstfiske_119,3,2,5,,Vill
Årøyelva_høstfiske_120,2,2,4,,Vill
Årøyelva_høstfiske_121,,,,,.
Årøyelva_høstfiske_122,,2,,,Vill
Årøyelva_høstfiske_123,3,2,5,,Vill
Årøyelva_høstfiske_124,,2,,,Vill
Årøyelva_høstfiske_125,,2,,,Vill
Årøyelva_høstfiske_126,,,,,Oppdrett
Årøyelva_høstfiske_127,,2,2,,Vill
Årøyelva_høstfiske_128,2,2,4,,Vill
Årøyelva_høstfiske_129,3,2,5,,Vill
Årøyelva_høstfiske_130,,,,,Oppdrett
Årøyelva_høstfiske_131,,,,,.
Årøyelva_høstfiske_132,,2,,,Oppdrett
Årøyelva_høstfiske_133,,,,,Oppdrett
Årøyelva_høstfiske_134,,1,,,Oppdrett
Årøyelva_høstfiske_135,,,,,Oppdrett
Årøyelva_høstfiske_136,,,,,Oppdrett
Årøyelva_høstfiske_137,,,,,Oppdrett
Årøyelva_høstfiske_138,,2,,,Oppdrett
Årøyelva_høstfiske_139,,,,,Oppdrett
Årøyelva_høstfiske_140,,,,,Oppdrett
Årøyelva_høstfiske_150,,,,,Oppdrett
Årøyelva_høstfiske_151,,2,,,Vill
Årøyelva_høstfiske_152,,,,,Oppdrett
Årøyelva_høstfiske_153,2,2,4,,.
Årøyelva_høstfiske_154,,,,,Vill
Årøyelva_høstfiske_155,2,2,4,,Vill
Årøyelva_høstfiske_156,2,2,4,,.
Årøyelva_høstfiske_157,,2,,,Vill
Årøyelva_høstfiske_158,3,2,5,,Vill
Årøyelva_høstfiske_159,2,3,5,,.
Årøyelva_høstfiske_160,3,2,5,,Vill
Årøyelva_høstfiske_161,,,,,Vill
Årøyelva_høstfiske_162,,,,,.
Årøyelva_høstfiske_163,,3,,,.
Årøyelva_høstfiske_164,2,2,4,,Vill
Årøyelva_høstfiske_165,,3,,,Vill
Årøyelva_høstfiske_166,,3,,,Vill
Årøyelva_høstfiske_167,,2,,,Vill
Årøyelva_høstfiske_168,2,2,4,,Vill
Årøyelva_høstfiske_169,2,2,4,,.
Årøyelva_høstfiske_170,3,2,5,,Vill
Årøyelva_høstfiske_171,3,3,6,,Vill
Årøyelva_høstfiske_172,,2,,,Vill
Årøyelva_høstfiske_173,2,2,4,,.
Årøyelva_høstfiske_174,3,3,6,,Vill
Årøyelva_høstfiske_175,,,,,.
Årøyelva_høstfiske_176,4,3,7,,Vill
Årøyelva_høstfiske_177,,2,,,Vill
Årøyelva_høstfiske_178,2,2,4,,.
Årøyelva_høstfiske_179,2,,2,,.
Årøyelva_høstfiske_180,3,2,5,,Vill
Årøyelva_høstfiske_181,3,1,4,,Vill
Årøyelva_høstfiske_182,,,,,.
Årøyelva_høstfiske_183,,3,,,Vill
Årøyelva_høstfiske_184,2,3,5,,Vill
Årøyelva_høstfiske_185,,,,,.
Årøyelva_høstfiske_186,3,2,5,,Vill
Årøyelva_høstfiske_187,2,2,4,,.
Årøyelva_høstfiske_188,4,2,6,,Vill
Årøyelva_høstfiske_189,,,,,Vill
Årøyelva_høstfiske_190,2,2,4,,.
Årøyelva_høstfiske_191,3,3,6,,Vill
Årøyelva_høstfiske_192,,,,,Vill
Årøyelva_høstfiske_193,2,1,3,,Vill
Årøyelva_høstfiske_194,,,,,Oppdrett
Uskedalselva_Dønnhaughøl_002,3,1,4,,Vill
Uskedalselva_Dønnhaughøl_003,3,3,6,,Vill
Uskedalselva_Dønnhaughøl_004,3,2,5,,Vill
Uskedalselva_Dønnhaughøl_005,2,2,4,,Vill
Uskedalselva_Dønnhaughøl_006,2,2,4,,Vill
Uskedalselva_Dønnhaughøl_007,,2,,,Vill
Uskedalselva_Dønnhaughøl_008,,2,,,Vill
Uskedalselva_Dønnhaughøl_009,3,2,5,,Vill
Uskedalselva_Dønnhaughøl_010,,2,,,Vill
Uskedalselva_Dønnhaughøl_011,2,2,4,,Vill
Uskedalselva_Dønnhaughøl_012,3,2,5,,Vill
Uskedalselva_Dønnhaughøl_013,2,2,4,,Vill
Uskedalselva_Dønnhaughøl_014,,3,,,Vill
Uskedalselva_Dønnhaughøl_015,,2,,,Vill
Uskedalselva_Dønnhaughøl_016,2,2,4,,Vill
Uskedalselva_Dønnhaughøl_017,3,2,5,,Vill
Uskedalselva_Dønnhaughøl_018,,2,,,Vill
