ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Jørpeland2016-001,,2,,,.
Jørpeland2016-002,2,2,4,,.
Jørpeland2016-003,3,3,6,,.
Jørpeland2016-004,,2,,,.
Jørpeland2016-005,3,2,5,,.
Jørpeland2016-006,2,2,4,,.
Jørpeland2016-007,,1,,,.
Jørpeland2016-008,,1,,,.
Jørpeland2016-009,,1,,,.
Jørpeland2016-010,3,1,4,,.
Jørpeland2016-011,,2,,,.
Jørpeland2016-012,,2,,,.
Jørpeland2016-013,,1,,,.
Jørpeland2016-014,3,2,5,,.
Jørpeland2016-015,,1,,,.
Jørpeland2016-016,,1,,,.
Jørpeland2016-017,3,1,4,,.
Jørpeland2016-018,3,1,4,,.
Jørpeland2016-019,,2,,,.
Jørpeland2016-020,,2,,,.
Jørpeland2016-021,3,1,4,,.
Jørpeland2016-022,3,2,5,,.
Jørpeland2016-023,,3,,,.
Jørpeland2016-024,3,2,5,,.
Jørpeland2016-025,,1,,,.
Jørpeland2016-026,,1,,,.
Jørpeland2016-027,2,3,5,,.
Jørpeland2016-028,3,1,4,,.
Jørpeland2016-029,,1,,,.
Jørpeland2016-030,3,1,4,,.
Jørpeland2016-031,,1,,,.
Jørpeland2016-032,,1,,,.
Jørpeland2016-033,,3,,,.
Lyse2016-001,,1,,,Vill
Lyse2016-002,3,1,4,,.
Lyse2016-003,3,2,5,,Vill
Lyse2016-004,,1,,,.
Lyse2016-005,,2,,,Vill
Lyse2016-006,,1,,,.
Lyse2016-007,,2,,,Vill
Lyse2016-008,3,3,6,,Vill
Lyse2016-009,,3,,,.
Lyse2016-010,,1,,,Vill
Lyse2016-011,,1,,,Vill
Lyse2016-012,,2,,,Vill
Lyse2016-013,,2,,,Vill
Lyse2016-014,2,2,4,,Vill
Lyse2016-015,,3,,,.
Lyse2016-016,,1,,,Vill
Lyse2016-017,3,1,4,,Vill
Lyse2016-018,,2,,,.
Lyse2016-019,,2,,,.
Lyse2016-020,,2,,,Vill
Lyse2016-021,3,2,5,,Vill
Lyse2016-022,3,3,6,,Vill
Lyse2016-023,,,,,Vill
Lyse2016-024,,2,,,Vill
Lyse2016-025,,1,,,Vill
Lyse2016-026,,2,,,Vill
Lyse2016-027,,2,,,.
Lyse2016-028,3,1,4,,Vill
Lyse2016-029,2,1,3,,Vill
Lyse2016-030,,2,,,Vill
Lyse2016-031,,2,,,Vill
Lyse2016-032,,1,,,Vill
Lyse2016-033,3,1,4,,Vill
Lyse2016-034,3,1,4,,Vill
Lyse2016-035,,3,,,Vill
Lyse2016-036,3,1,4,,Vill
Lyse2016-037,,1,,,Vill
Lyse2016-038,,,,,Vill
Lyse2016-039,,,,,Vill
Lyse2016-040,,1,,,Vill
Lyse2016-041,,1,,,Vill
Lyse2016-042,3,1,4,,Vill
Lyse2016-043,3,1,4,,Vill
Lyse2016-044,3,2,5,,Vill
Lyse2016-045,,2,,,Vill
Lyse2016-046,3,1,4,,Vill
Lyse2016-047,,2,,,Vill
Ogna2016-001,2,2,4,,Vill
Ogna2016-002,2,2,4,,Vill
Ogna2016-003,3,2,5,,Vill
Ogna2016-004,2,2,4,,Vill
Ogna2016-005,3,2,5,,Vill
Ogna2016-006,2,2,4,,
Ogna2016-007,2,2,4,,Vill
Ogna2016-008,,2,,,Vill
Ogna2016-009,2,3,5,2-1-g-1+,Vill
Ogna2016-010,,2,,,Vill
Ogna2016-011,,2,,,Vill
Ogna2016-012,2,1,3,,Vill
Ogna2016-013,2,1,3,,Vill
Ogna2016-014,,1,,,Vill
Ogna2016-015,2,1,3,,Vill
Ogna2016-016,2,1,3,,Vill
Ogna2016-017,2,1,3,,Vill
Ogna2016-018,2,1,3,,Vill
Ogna2016-019,2,1,3,,Vill
Ogna2016-020,2,1,3,,Vill
Ogna2016-021,,1,,,Vill
Ogna2016-022,,1,,,Vill
Ogna2016-023,,1,,,Vill
Ogna2016-024,2,1,3,,Vill
Ogna2016-025,,1,,,Vill
Ogna2016-026,2,1,3,,Vill
Ogna2016-027,2,1,3,,Vill
Ogna2016-028,,1,,,Vill
Ogna2016-029,2,2,4,,Vill
Ogna2016-030,2,2,4,,Vill
Ogna2016-031,2,1,3,,Vill
Ogna2016-032,2,1,3,,Vill
Ogna2016-033,2,1,3,,Vill
Ogna2016-034,3,1,4,,Vill
Ogna2016-035,2,2,4,,Vill
Ogna2016-036,2,2,4,,Vill
Ogna2016-037,2,2,4,,Vill
Ogna2016-038,2,1,3,,
Ogna2016-039,2,2,4,,Vill
Ogna2016-040,2,2,4,,
Ogna2016-041,,2,,,Vill
Ogna2016-042,2,2,4,,Vill
Ogna2016-043,,2,,,Vill
Ogna2016-044,3,2,5,,Vill
Ogna2016-045,2,2,4,,
Ogna2016-046,,2,,,
Ogna2016-047,3,3,6,3-1-g-1,
Ogna2016-048,2,2,4,,
Ogna2016-049,2,3,5,,
Ogna2016-050,2,2,4,,
Ogna2016-051,,3,,,
Ogna2016-052,2,2,4,,
Ogna2016-053,2,2,4,,
Ogna2016-054,2,2,4,,
Ogna2016-055,2,2,4,,Vill
Ogna2016-056,,1,,,
Ogna2016-057,2,1,3,,
Ogna2016-058,2,1,3,,Vill
Ogna2016-059,,1,,,
Ogna2016-060,2,1,3,,Vill
Ogna2016-061,3,1,4,,Vill
Ogna2016-062,,2,,,Vill
Ogna2016-063,,1,,,Vill
Ogna2016-064,3,1,4,,
Ogna2016-065,,1,,,Vill
Ogna2016-066,3,2,5,,Vill
Ogna2016-067,3,4,7,,
Ogna2016-068,,2,,,Vill
Ogna2016-069,2,2,4,,
Ogna2016-070,2,1,3,,
Ogna2016-071,2,1,3,,
Ogna2016-072,2,1,3,,Vill
Ogna2016-073,2,1,3,,Vill
Ogna2016-074,2,1,3,,Vill
Ogna2016-075,3,1,4,,Vill
Ogna2016-076,2,1,3,,Vill
Ogna2016-077,2,2,4,2-1-g-0+,Vill
Ogna2016-078,,1,,,
Ogna2016-079,,1,,,Vill
Ogna2016-080,3,1,4,,Vill
Ogna2016-081,2,2,4,,
Ogna2016-082,,2,,,
Ogna2016-083,,3,,?-1-g-1+,
Ogna2016-084,,2,,?-1-g-0+,Vill
Ogna2016-085,2,1,3,,Vill
Ogna2016-086,,0,,,Vill
Ogna2016-087,,2,,,Vill
Ogna2016-088,2,2,4,,Vill
Ogna2016-089,2,2,4,,Vill
Ogna2016-090,,1,,,.
Ogna2016-091,3,1,4,,.
Ogna2016-092,,1,,,.
Ogna2016-093,2,1,3,,.
Ogna2016-094,,1,,,.
Sokna2016-001,3,1,4,,Vill
Sokna2016-002,2,2,4,,Vill
Sokna2016-003,2,1,3,,Vill
Sokna2016-004,,2,,,Vill
Sokna2016-005,,2,,,Vill
Sokna2016-006,2,1,3,,Vill
Sokna2016-007,,1,,,Vill
Sokna2016-008,,1,,,Vill
Sokna2016-009,2,2,4,,Vill
Sokna2016-010,,1,,,Vill
Sokna2016-011,3,1,4,,Vill
Sokna2016-012,2,2,4,,Vill
Sokna2016-013,,2,,,Vill
Sokna2016-014,2,2,4,,.
Sokna2016-015,2,3,5,,Vill
Sokna2016-016,,1,,,Vill
Sokna2016-017,3,2,5,,Vill
Sokna2016-018,2,1,3,,.
Sokna2016-019,,1,,,.
Sokna2016-020,2,1,3,,Vill
Sokna2016-021,,1,,,Oppdrett
Sokna2016-022,,1,,,Vill
Sokna2016-023,,1,,,.
Sokna2016-024,,2,,,Vill
Sokna2016-025,,1,,,Vill
Sokna2016-026,2,1,3,,.
Sokna2016-027,2,2,4,,Vill
Sokna2016-028,3,2,5,,.
Sokna2016-029,,2,,,Vill
Sokna2016-030,,2,,,.
Sokna2016-031,2,2,4,,Vill
Sokna2016-032,2,3,5,,Vill
Sokna2016-033,2,2,4,,Vill
Sokna2016-034,,1,,,Vill
Sokna2016-035,3,4,7,,.
Sokna2016-036,,1,,,.
Suldal2016-001,,2,,,Vill
Suldal2016-002,,3,,,Vill
Suldal2016-003,,3,,,
Suldal2016-004,,2,,,
Suldal2016-005,3,3,6,,Vill
Suldal2016-006,,3,,,Vill
Suldal2016-007,,1,,,Vill
Suldal2016-008,,0,,,Oppdrett
Suldal2016-009,,3,,,
Suldal2016-010,,3,,,Vill
Suldal2016-011,,1,,,Oppdrett
Suldal2016-012,,0,,,Oppdrett
Suldal2016-013,,3,,,Oppdrett
Suldal2016-014,,3,,,Vill
Suldal2016-015,,2,,,
Suldal2016-016,3,2,5,,Vill
Suldal2016-017,,3,,,Vill
Suldal2016-018,,3,,,
Suldal2016-019,,2,,,Vill
Suldal2016-020,,3,,,Vill
Suldal2016-021,,3,,,
Suldal2016-022,,4,,,Vill
Suldal2016-023,,2,,,Vill
Suldal2016-024,,3,,,Vill
Suldal2016-025,,3,,,Vill
Suldal2016-026,3,2,5,,Vill
Suldal2016-027,,0/1,,,Vill
Suldal2016-028,,0,,,Oppdrett
Suldal2016-029,,0/1,,,Oppdrett
Suldal2016-030,,0/1,,,Oppdrett
Suldal2016-031,,3,,,Vill
Suldal2016-032,,3,,,Vill
Suldal2016-033,,3,,,Vill
Suldal2016-034,,3,,,
Suldal2016-035,,3,,,Vill
Suldal2016-036,,2,,,
Suldal2016-037,,3,,,
Suldal2016-038,,,,,
Suldal2016-039,,4,,,
Suldal2016-040,,3,,,
Suldal2016-041,,0/1,,,Oppdrett
Suldal2016-042,,0/1,,,Oppdrett
Suldal2016-043,3,2,5,,Vill
Suldal2016-044,,3,,,
Suldal2016-045,,3,,,
Suldal2016-046,,0/1,,,Oppdrett
Suldal2016-047,,3,,,
Suldal2016-048,,3,,,
Suldal2016-049,,4,,,
Suldal2016-050,,4,,,
Suldal2016-051,,3,,,
Suldal2016-052,,0/1,,,Oppdrett
Suldal2016-053,3,1,4,,
Suldal2016-054,,2,,,
Suldal2016-055,,0,,,Oppdrett
Suldal2016-056,,2,,,
Suldal2016-057,,3,,,
Suldal2016-058,3,1,4,,
Suldal2016-059,,0/1,,,Vill
Suldal2016-060,,2,,,Vill
Suldal2016-061,,3,,,Vill
Suldal2016-062,,3,,,Vill
Suldal2016-063,,2,,,Vill
Suldal2016-064,,2,,,Vill
Suldal2016-065,,3,,,Vill
Suldal2016-066,,1,,,Vill
Suldal2016-067,,2,,,Vill
Suldal2016-068,,3,,,Vill
Suldal2016-069,,0,,,Vill
Suldal2016-070,,1,,,Vill
Suldal2016-071,,1,,,Vill
Suldal2016-072,,2,,,
Suldal2016-073,,1,,,Vill
Suldal2016-074,,2,,,
Suldal2016-075,,3,,,
Suldal2016-076,,3,,,
Suldal2016-077,,3,,,Vill
Suldal2016-078,,3,,,Vill
Suldal2016-079,,2,,,Vill
Suldal2016-080,,3,,,Vill
Suldal2016-081,,3,,,
Suldal2016-082,,3,,,
Suldal2016-083,,3,,,Vill
Suldal2016-084,3,4,7,3-2-g-1+,Vill
Suldal2016-085,,0/1,,,Oppdrett
Suldal2016-086,,1,,,Vill
Suldal2016-087,,2,,,Vill
Suldal2016-088,,2,,,
Suldal2016-089,,2,,,Vill
Suldal2016-090,,3,,,
Suldal2016-091,,4,,,Vill
Suldal2016-092,,4,,,Vill
Suldal2016-093,,3,,,Vill
Suldal2016-094,,3,,,
Suldal2016-095,3,3,6,,Vill
Suldal2016-096,3,3,6,,Vill
Suldal2016-097,,,,,Vill
Suldal2016-098,3,2,5,,Vill
Suldal2016-099,,2,,,Vill
Suldal2016-100,,3,,,
Suldal2016-101,2,2,4,,Vill
Suldal2016-102,,2,,,Vill
Suldal2016-103,,2,,,
Suldal2016-104,,3,,,
Suldal2016-105,,3,,,
Suldal2016-106,,2,,,Vill
Suldal2016-107,,2,,,Vill
Suldal2016-108,,4,,,Vill
Suldal2016-109,,3,,,
Suldal2016-110,,3,,,Vill
Suldal2016-111,,2,,,
Suldal2016-112,,2,,,
Suldal2016-113,,3,,,
Suldal2016-114,,2,,,
Suldal2016-115,,2,,,Vill
Suldal2016-116,,2,,,Vill
Suldal2016-117,,3,,,
Suldal2016-118,3,3,6,,Vill
Suldal2016-119,,2,,,Vill
Suldal2016-120,,3,,,
Suldal2016-121,2,2,4,,Vill
Suldal2016-122,2,3,5,,
Suldal2016-123,,3,,,
Suldal2016-124,,3,,,
Suldal2016-125,3,2,5,,Vill
Suldal2016-126,,2,,,
Suldal2016-127,,2,,,
Suldal2016-128,,3,,,Vill
Suldal2016-129,2,2,4,,Vill
Suldal2016-130,,3,,,Vill
Suldal2016-131,,3,,,Vill
Suldal2016-132,3,2,5,,Vill
Suldal2016-133,,2,,,Vill
Suldal2016-134,3,2,5,,
Suldal2016-135,,3,,,Vill
Suldal2016-136,,3,,,Vill
Suldal2016-137,,2,,,
Suldal2016-138,,2,,,
Suldal2016-139,,2,,,
Suldal2016-140,3,2,5,,
Suldal2016-141,,2,,,
Suldal2016-142,3,2,5,,
Suldal2016-143,,2,,,
Suldal2016-144,3,2,5,,Vill
Suldal2016-145,,,,,Vill
Suldal2016-146,,2,,,
Suldal2016-147,,2,,,Vill
Suldal2016-148,,3,,,Vill
Suldal2016-149,,2,,,Vill
Suldal2016-150,,3,,,
Suldal2016-151,,3,,,Vill
Suldal2016-152,3,3,6,,
Suldal2016-153,,3,,,
Suldal2016-154,,3,,,
Suldal2016-155,,3,,,Vill
Suldal2016-156,3,2,5,,Vill
Suldal2016-157,,3,,,
Suldal2016-158,3,2,5,,
Suldal2016-159,3,1,4,,Vill
Suldal2016-160,3,3,6,,
Suldal2016-161,,3,,,
Suldal2016-162,3,2,5,,Vill
Suldal2016-163,3,2,5,,Vill
Suldal2016-164,,2,,,
Suldal2016-165,,1,,,Vill
Suldal2016-166,,1,,,Vill
Suldal2016-167,3,3,6,,Vill
Suldal2016-168,,4,,,
Suldal2016-169,,3,,,Vill
Suldal2016-170,2,2,4,,
Suldal2016-171,,1,,,
Suldal2016-172,2,2,4,,
Suldal2016-173,2,2,4,,Vill
Suldal2016-174,,2,,,
Suldal2016-175,3,2,5,,Vill
Suldal2016-176,,2,,,
Suldal2016-177,,3,,,
Suldal2016-178,,2,,,
Suldal2016-179,,3,,,
Suldal2016-180,,2,,,Vill
Suldal2016-181,,,,,Vill
Suldal2016-182,,2,,,
Suldal2016-183,,3,,,
Suldal2016-184,,1,,,
Suldal2016-185,,1,,,
Suldal2016-186,3,3,6,,Vill
Suldal2016-187,,1,,,
Suldal2016-188,2,2,4,,Vill
Suldal2016-189,,2,,,Vill
Suldal2016-190,,3,,,
Suldal2016-191,,3,,,
Suldal2016-192,,2,,,
Suldal2016-193,,2,,,Vill
Suldal2016-194,2,1,3,,Vill
Suldal2016-195,,2,,,Vill
Suldal2016-196,,3,,,
Suldal2016-197,,3,,,Vill
Suldal2016-198,3,1,4,,Vill
Suldal2016-199,2,2,4,,
Suldal2016-200,,,,,
Suldal2016-201,,2,,,Vill
Suldal2016-202,,2,,,Vill
Suldal2016-203,,3,,,
Suldal2016-204,,3,,,Vill
Suldal2016-205,,3,,,
Suldal2016-206,,2,,,
Suldal2016-207,,2,,,Vill
Suldal2016-208,3,2,5,,
Suldal2016-209,3,2,5,,
Suldal2016-210,,2,,,
Suldal2016-211,3,2,5,,
Suldal2016-212,,3,,,
Suldal2016-213,,3,,,
Suldal2016-214,3,2,5,,
Suldal2016-215,,2,,,
Suldal2016-216,,2,,,
Suldal2016-217,,2,,,
Suldal2016-218,,3,,,
Suldal2016-219,,2,,,
Suldal2016-220,,2,,,
Suldal2016-221,,3,,,Vill
Suldal2016-222,3,4,7,,Vill
Suldal2016-223,3,2,5,,
Suldal2016-224,,2,,,Vill
Suldal2016-225,,2,,,Vill
Suldal2016-226,,3,,,Vill
Suldal2016-227,,2,,,
Suldal2016-228,,2,,,
Suldal2016-229,,2,,,
Suldal2016-230,,2,,,
Suldal2016-231,,1,,,
Suldal2016-232,,2,,,
Suldal2016-233,,2,,,
Suldal2016-234,,3,,,
Suldal2016-235,,0,,,
Suldal2016-236,,3,,,
Suldal2016-237,,3,,,Vill
Suldal2016-238,,3,,,
Suldal2016-239,,2,,,Vill
Suldal2016-240,,2,,,Vill
Suldal2016-241,,2,,,
Suldal2016-242,2,2,4,,Vill
Suldal2016-243,,2,,,
Suldal2016-244,,2,,,
Suldal2016-245,,2,,,Vill
Suldal2016-246,,3,,,
Suldal2016-247,,3,,,
Suldal2016-248,,3,,,
Suldal2016-249,,1,,,Vill
Suldal2016-250,,1,,,
Suldal2016-251,,3,,,
Suldal2016-252,,2,,,Vill
Suldal2016-253,,3,,,
Suldal2016-254,,4,,?-2-g-1+,Vill
Suldal2016-255,2,2,4,,Vill
Suldal2016-256,,2,,,Vill
Suldal2016-257,2,4,6,,Vill
Suldal2016-258,,2,,,Vill
Suldal2016-259,3,2,5,,Vill
Suldal2016-260,,1,,,Oppdrett
Suldal2016-261,,3,,,Vill
Suldal2016-262,3,2,5,,
Suldal2016-263,2,2,4,,Vill
Suldal2016-264,,2,,,Vill
Suldal2016-265,,1,,,Vill
Suldal2016-266,,3,,,Vill
Suldal2016-267,3,2,5,,Vill
Suldal2016-268,,2,,,Vill
Suldal2016-269,,0/1,,,Vill
Suldal2016-270,3,3,6,,Vill
Suldal2016-271,3,2,5,,Vill
Suldal2016-272,3,1,4,,Vill
Suldal2016-273,,2,,,Vill
Suldal2016-274,3,1,4,,Vill
Suldal2016-275,,0,,,Oppdrett
Suldal2016-276,,1,,,Vill
Suldal2016-277,3,2,5,,Vill
Suldal2016-278,,2,,,Vill
Suldal2016-279,,1,,,Vill
Suldal2016-280,,2,,,Vill
Suldal2016-281,2,1,3,,
Suldal2016-282,3,2,5,,Vill
Suldal2016-283,3,2,5,,Vill
Suldal2016-284,,2,,,
Suldal2016-285,3,2,5,,
Suldal2016-286,,2,,,
Suldal2016-287,,3,,,
Suldal2016-288,,3,,,
Suldal2016-289,,2,,,Vill
Suldal2016-290,3,3,6,,Vill
Suldal2016-291,3,3,6,,Vill
Suldal2016-292,3,4,7,,Vill
Suldal2016-293,,2,,,Vill
Suldal2016-294,,2,,,
Suldal2016-295,,3,,,
Suldal2016-296,,3,,,
Suldal2016-297,,2,,,Vill
Suldal2016-298,,2,,,
Suldal2016-299,3,1,4,,Vill
Suldal2016-300,,2,,,Vill
Suldal2016-301,,1,,,
Suldal2016-302,,3,,,Vill
Suldal2016-303,,3,,,Vill
Suldal2016-304,,2,,,Vill
Suldal2016-305,2,2,4,,
Suldal2016-306,,3,,,
Suldal2016-307,,3,,,
Suldal2016-308,,3,,,
Suldal2016-309,,3,,,Vill
Suldal2016-310,,0/1,,,Vill
Suldal2016-311,,3,,,Vill
Suldal2016-312,3,2,5,,Vill
Suldal2016-313,,3,,,Vill
Ulla2016-001,3,2,5,,Vill
Ulla2016-002,3,2,5,,Vill
Ulla2016-003,3,1,4,,.
Ulla2016-004,3,1,4,,.
Ulla2016-005,3,2,5,,Vill
Ulla2016-006,,2,,,Vill
Ulla2016-007,3,2,5,,Vill
Ulla2016-008,3,2,5,,
Ulla2016-009,3,2,5,,
Ulla2016-010,3,2,5,,
Ulla2016-011,3,2,5,,
Ulla2016-012,3,2,5,,Vill
Ulla2016-013,,4,,?-2-g-1+,Vill
Ulla2016-014,,2,,,
Ulla2016-015,,,,,
Ulla2016-016,3,2,5,,Vill
Ulla2016-017,3,2,5,,Vill
Ulla2016-018,,2,,,
Ulla2016-019,,2,,,.
Ulla2016-020,3,2,5,,Vill
Ulla2016-021,3,2,5,,Vill
Ulla2016-022,3,3,6,,Vill
Ulla2016-023,2,3,5,,Vill
Ulla2016-024,,2,,,Vill
Ulla2016-025,2,2,4,,Vill
Ulla2016-026,3,2,5,,Vill
Ulla2016-027,3,2,5,,
Ulla2016-028,,2,,,Vill
Ulla2016-029,3,2,5,,
Ulla2016-030,2,2,4,,Vill
Ulla2016-031,3,2,5,,Vill
Ulla2016-032,3,2,5,,
Ulla2016-033,,1,,,
Ulla2016-034,3,1,4,,
Ulla2016-035,3,2,5,,
Ulla2016-036,,2,,,Vill
Ulla2016-037,,2,,,
Ulla2016-038,3,1,4,,
Ulla2016-039,3,1,4,,
Ulla2016-040,3,1,4,,
Ulla2016-041,3,3,6,,
Ulla2016-042,3,2,5,,
Ulla2016-043,2,2,4,,Vill
Ulla2016-044,,1,,,
Ulla2016-045,,2,,,Vill
Ulla2016-046,3,1,4,,
Ulla2016-047,3,2,5,,
Ulla2016-048,3,1,4,,Vill
Ulla2016-049,3,1,4,,Vill
Ulla2016-050,3,2,5,,Vill
Ulla2016-051,3,2,5,,Vill
Ulla2016-052,3,2,5,,Vill
Ulla2016-053,3,2,5,,
Ulla2016-054,3,2,5,,Vill
Ulla2016-055,3,2,5,,Vill
Ulla2016-056,,2,,,
Ulla2016-057,,1,,,
Ulla2016-058,3,1,4,,
Ulla2016-059,3,2,5,,
Ulla2016-060,,2,,,
Ulla2016-061,3,2,5,,
Ulla2016-062,2,2,4,,
Ulla2016-063,3,2,5,,
Ulla2016-064,,1,,,
Ulla2016-065,3,2,5,,
Ulla2016-066,,2,,,
Ulla2016-067,3,2,5,,
Ulla2016-068,,0/1,,,Vill
Ulla2016-069,,2,,,Vill
Ulla2016-070,3,2,5,,Vill
Ulla2016-071,3,1,4,,
Ulla2016-072,3,2,5,,Vill
Ulla2016-073,3,3,6,,Vill
Ulla2016-074,,2,,,
Ulla2016-075,,2,,,Vill
Ulla2016-076,3,2,5,,Vill
Ulla2016-077,3,1,4,,Vill
Ulla2016-078,,1,,,Vill
Ulla2016-079,,2,,,Vill
Ulla2016-080,3,3,6,,Vill
Ulla2016-081,,2,,,Vill
Ulla2016-082,3,2,5,,Vill
Ulla2016-083,3,2,5,,.
Ulla2016-084,,0/1,,,Vill
Ulla2016-085,,2,,,Vill
Ulla2016-086,,2,,,.
Ulla2016-087,,3,,,.
Ulla2016-088,,4,,,Vill
Ulla2016-089,,2,,,.
Ulla2016-090,,2,,,Vill
Ulla2016-091,3,3,6,,Vill
Ulla2016-092,,3,,,Vill
Ulla2016-093,3,3,6,,.
Ulla2016-094,3,2,5,,Vill
Ulla2016-095,3,2,5,,.
Vorma2016-001,3,3,6,,Vill
Vorma2016-002,3,2,5,,Vill
Vorma2016-003,3,2,5,,Vill
Vorma2016-004,3,2,5,,Vill
Vorma2016-005,3,1,4,,
Vorma2016-006,,2,,,Vill
Vorma2016-007,3,2,5,,
Vorma2016-008,,2,,,Vill
Vorma2016-009,3,3,6,,Vill
Vorma2016-010,2,2,4,,Vill
Vorma2016-011,2,2,4,,
Vorma2016-012,,2,,,
Vorma2016-013,,2,,,
Vorma2016-014,3,2,5,,
Vorma2016-015,,2,,,Vill
Vorma2016-016,3,1,4,,Vill
Vorma2016-017,3,1,4,,
Vorma2016-018,,,,,
Vorma2016-019,2,2,4,,Vill
Vorma2016-020,,2,,,
Vorma2016-021,3,2,5,,Vill
Vorma2016-022,,3,,,
Vorma2016-023,3,2,5,,Vill
Vorma2016-024,3,2,5,,Vill
Vorma2016-025,3,2,5,,Vill
Vorma2016-026,3,2,5,,
Vorma2016-027,3,2,5,,Vill
Vorma2016-028,2,3,5,,Vill
Vorma2016-029,,1,,,Vill
Vorma2016-030,3,2,5,,Vill
Vorma2016-031,3,2,5,,Oppdrett
Vorma2016-032,3,2,5,,
Vorma2016-033,,2,,,
Vorma2016-034,,3,,,Vill
Vorma2016-035,3,2,5,,Vill
Vorma2016-036,3,2,5,,
Vorma2016-037,3,2,5,,
Vorma2016-038,,2,,,Oppdrett
Vorma2016-039,,4,,,Vill
Vorma2016-040,,2,,,Vill
Vorma2016-041,2,2,4,,Vill
Vorma2016-042,,2,,,Vill
Vorma2016-043,,2,,,Vill
Vorma2016-044,,2,,,Vill
Vorma2016-045,,2,,,Vill
Vorma2016-046,,2,,,Vill
Vorma2016-047,,1,,,Vill
Vorma2016-048,3,2,5,,Vill
Vorma2016-049,,2,,,Vill
Vorma2016-050,3,2,5,,Vill
Vorma2016-051,3,2,5,,Vill
Vorma2016-052,3,1,4,,Vill
Vorma2016-053,2,2,4,,Vill
Vorma2016-054,2,2,4,,Vill
Vorma2016-055,,1,,,
Vorma2016-056,,2,,,Vill
Vorma2016-057,2,2,4,,Vill
Vorma2016-058,,2,,,Vill
Vorma2016-059,,4,,?-2-g-1+,Vill
Vorma2016-060,3,2,5,,Vill
Vorma2016-061,3,2,5,,
Vorma2016-062,,3,,,Vill
Vorma2016-063,4,2,6,,Vill
Vorma2016-064,,1,,,Vill
Vorma2016-065,,2,,,
Vorma2016-066,3,2,5,,Vill
Vorma2016-067,3,2,5,,
Vorma2016-068,3,1,4,,
Vorma2016-069,,1,,,Vill
Vorma2016-070,3,2,5,,Vill
Vorma2016-071,,2,,,
Vorma2016-072,,2,,,
Vorma2016-073,3,2,5,3-1-g-0+,Vill
Vorma2016-074,2,3,5,,
Vorma2016-075,,1,,,Vill
Vorma2016-076,3,1,4,,
Vorma2016-077,3,2,5,,
Vorma2016-078,,2,,,
Vorma2016-079,,2,,,
Vorma2016-080,,1,,,
Vorma2016-081,,2,,,Vill
Vorma2016-082,,1,,,
Vorma2016-083,3,2,5,,Vill
Vorma2016-084,,1,,,Vill
Vorma2016-085,3,2,5,,Vill
Vorma2016-086,,2,,,
Vorma2016-087,,2,,,Vill
Vorma2016-088,3,1,4,,Vill
Vorma2016-089,,3,,,Vill
Vorma2016-090,,3,,,Vill
Vorma2016-091,2,2,4,,Vill
Vorma2016-092,3,2,5,,Vill
Vorma2016-093,,2,,,
Vorma2016-094,3,2,5,,Vill
Vorma2016-095,,2,,,
Vorma2016-096,2,2,4,,
Vorma2016-097,,3,,,
Vorma2016-098,3,1,4,,Vill
Vorma2016-099,,2,,,
Vorma2016-100,3,2,5,,
Vorma2016-101,3,2,5,,
Vorma2016-102,,2,,,Vill
Vorma2016-103,3,2,5,,
Vorma2016-104,,2,,,Vill
Vorma2016-105,,3,,,
Vorma2016-106,3,2,5,,
Vorma2016-107,,2,,,
Vorma2016-108,3,2,5,,Vill
Vorma2016-109,,2,,,
Vorma2016-110,,2,,,Vill
Vorma2016-111,,1,,,Vill
Vorma2016-112,,2,,,
Vorma2016-113,3,2,5,,
Vorma2016-114,,2,,?-1-g-0+,
Vorma2016-115,3,3,6,,Vill
Vorma2016-116,,2,,,
Vorma2016-117,,2,,,
Vorma2016-118,2,1,3,,Vill
Vorma2016-119,3,3,6,,Vill
Vorma2016-120,3,3,6,,Vill
Vorma2016-121,,2,,,
Vorma2016-122,,2,,,Vill
Vorma2016-123,,2,,,Vill
Vorma2016-124,,2,,,Vill
Vorma2016-125,,2,,,
Vorma2016-126,,2,,,Vill
Vorma2016-127,,2,,,Vill
Vorma2016-128,,1/2,,,Oppdrett
Vorma2016-129,,2,,,
Vorma2016-130,,2,,,
Vorma2016-131,,2,,,
Vorma2016-132,,3,,,
Vorma2016-133,3,2,5,,
Vorma2016-134,,2,,,
Vorma2016-135,,1,,,
Vorma2016-136,3,2,5,,
Vorma2016-137,3,2,5,,
Vorma2016-138,,1,,,
Vorma2016-139,3,1,4,,
Vorma2016-140,,1,,,
Vorma2016-141,3,2,5,,
Vorma2016-142,4,1,5,,
Vorma2016-143,3,2,5,,
Vorma2016-144,3,2,5,,
Vorma2016-145,,2,,,
Vorma2016-146,2,3,5,,
Vorma2016-147,,2,,,
Vorma2016-148,,2,,,
Vorma2016-149,,2,,,
Vorma2016-150,3,2,5,,
Vorma2016-151,,,,,Vill
Vorma2016-152,,2,,,
Vorma2016-153,3,2,5,,Vill
Vorma2016-154,3,2,5,,Vill
Vorma2016-155,,2,,,
Vorma2016-156,,2,,,Vill
Vorma2016-157,,3,,,Vill
Vorma2016-158,,2,,,Vill
Vorma2016-159,2,2,4,,Vill
Vorma2016-160,2,2,4,,Vill
Vorma2016-161,,4,,?-2-g-1+,Vill
Vorma2016-162,4,2,6,,
