ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Espedal2017-205,3,3,6,,Vill
Espedal2017-206,3,4,7,,Vill
Espedal2017-207,3,3,6,,
Espedal2017-208,3,2,5,,
Espedal2017-209,3,2,5,,
Espedal2017-210,3,3,6,,
Espedal2017-211,3,3,6,,
Espedal2017-212,2,2,4,,
Espedal2017-213,3,3,6,,Vill
Espedal2017-214,,3,,,Vill
Espedal2017-215,3,2,5,,Vill
Espedal2017-216,,3,,,
Espedal2017-217,,3,,,Vill
Espedal2017-218,3,3,6,,Vill
Espedal2017-219,3,2,5,,
Espedal2017-220,2,2,4,,Vill
Espedal2017-221,2,2,4,,Vill
Espedal2017-222,3,2,5,,Vill
Espedal2017-223,,,,,Vill
Espedal2017-224,3,4,7,3-2-g-1+,Vill
Espedal2017-225,3,2,5,,Vill
Espedal2017-226,3,3,6,,Vill
Espedal2017-227,2,5,7,2-3-g-1+,Vill
Espedal2017-228,3,3,6,,Vill
Espedal2017-229,,3,,,Vill
Espedal2017-230,,2,,,
Espedal2017-231,3,2,5,,
Espedal2017-232,3,2,5,,
Espedal2017-233,,2,,,
Espedal2017-234,,3,,,Vill
Espedal2017-235,3,2,5,,Vill
Espedal2017-236,2,2,4,,Vill
Espedal2017-237,2,2,4,,Vill
Espedal2017-238,,3,,,Vill
Espedal2017-239,2,3,5,,Vill
Espedal2017-240,2,3,5,,
Espedal2017-241,,1,,,Vill
Espedal2017-242,,3,,,Vill
Espedal2017-243,3,2,5,,Vill
Espedal2017-244,3,2,5,,Vill
Espedal2017-245,3,2,5,,Vill
Espedal2017-246,,2,,,Vill
Espedal2017-247,2,3,5,,Vill
Espedal2017-248,2,3,5,,Vill
Espedal2017-249,2,2,4,,Vill
Espedal2017-250,3,3,6,,Vill
Espedal2017-251,3,3,6,,Vill
Espedal2017-252,3,3,6,3-1-g-1+,Vill
Espedal2017-253,2,2,4,,Vill
Espedal2017-254,3,3,6,,
Espedal2017-255,3,3,6,,
Espedal2017-256,3,2,5,,
Espedal2017-257,3,2,5,,Vill
Espedal2017-258,3,2,5,,Vill
Espedal2017-259,3,4,7,3-2-g-1+,Vill
Espedal2017-260,,2,,,Vill
Espedal2017-261,,3,,,Vill
Espedal2017-262,3,3,6,,Vill
Espedal2017-263,,3,,,Vill
Espedal2017-264,2,2,4,,
Espedal2017-265,3,3,6,3-1-g-1+,Vill
Espedal2017-266,,2,,,Vill
Espedal2017-267,3,3,6,,
Espedal2017-268,3,2,5,,Vill
Espedal2017-269,,2,,,Vill
Espedal2017-270,,3,,,
Espedal2017-271,,2,,,
Espedal2017-272,3,2,5,,
Espedal2017-273,,2,,,
Espedal2017-274,3,2,5,,Vill
Espedal2017-275,3,2,5,,Vill
Espedal2017-276,,2,,,Vill
Espedal2017-277,3,3,6,,Vill
Espedal2017-278,,3,,,
Espedal2017-279,,2,,,Vill
Espedal2017-280,,1,,,
Espedal2017-281,3,2,5,,Vill
Espedal2017-282,,2,,,Vill
Espedal2017-283,2,2,4,,Vill
Espedal2017-284,,4,,?-2-g-1+,
Espedal2017-285,3,3,6,,Vill
Espedal2017-286,,3,,,Vill
Espedal2017-287,3,3,6,,Vill
Espedal2017-288,3,3,6,,Vill
Espedal2017-289,,2,,,Vill
Espedal2017-290,3,2,5,,Vill
Espedal2017-291,,2,,,Vill
Espedal2017-292,,2,,,Vill
Espedal2017-293,4,3,7,,
Espedal2017-294,,1,,,Vill
Espedal2017-295,,2,,,Vill
Espedal2017-296,,2,,,Vill
Espedal2017-297,,4,,?-2-g-1+,Vill
Espedal2017-298,3,3,6,,
Espedal2017-299,3,2,5,,
Espedal2017-300,3,3,6,,Vill
Espedal2017-301,2,2,4,,
Espedal2017-302,,2,,,Vill
Espedal2017-303,3,2,5,,Vill
Espedal2017-304,,2,,,Vill
Espedal2017-305,,2,,,Vill
Espedal2017-306,3,2,5,,Vill
Espedal2017-307,3,3,6,,Vill
Espedal2017-308,3,1,4,,Vill
Espedal2017-309,3,4,7,3-2-g-1+,Vill
Espedal2017-310,,3,,,Vill
Espedal2017-311,,3,,,Vill
Espedal2017-312,,3,,,
Espedal2017-313,3,3,6,,Vill
Espedal2017-314,3,2,5,,
Espedal2017-315,2,2,4,,
Espedal2017-316,3,2,5,,
Espedal2017-317,,3,,,
Espedal2017-318,3,3,6,,
Espedal2017-319,,2,,,
Espedal2017-320,,3,,,Vill
Espedal2017-321,2,2,4,,
Espedal2017-322,3,5,8,3-3-g-1+,
Espedal2017-323,2,2,4,,
Espedal2017-324,2,2,4,,
Espedal2017-325,3,2,5,,
Espedal2017-326,,2,,,Vill
Espedal2017-327,3,3,6,,Vill
Espedal2017-328,2,2,4,,Vill
Espedal2017-329,3,3,6,,
Espedal2017-330,,3,,,
Espedal2017-331,,3,,,Vill
Espedal2017-332,,2,,,Vill
Espedal2017-333,3,3,6,,
Espedal2017-334,3,3,6,,Vill
Espedal2017-335,,2,,,Vill
Espedal2017-336,,3,,,Vill
Espedal2017-337,3,4,7,3-2-g-1+,Vill
Espedal2017-338,2,3,5,,
Espedal2017-339,,3,,,
Espedal2017-340,3,2,,,
Espedal2017-341,,2,,,Vill
Espedal2017-342,3,2,5,,Vill
Espedal2017-343,2,2,4,,Vill
Espedal2017-344,,2,,,
Espedal2017-345,,2,,,
Espedal2017-346,,1,,,Vill
Espedal2017-347,,3,,,
Espedal2017-348,3,3,6,,
Espedal2017-349,,6,,,Vill
Espedal2017-350,2,2,4,,
Espedal2017-351,3,2,5,,
Espedal2017-352,,5,,?-3-g-1+,
Espedal2017-353,,3,,,
Espedal2017-354,2,2,4,,
Espedal2017-355,,2,,,
Espedal2017-356,3,2,5,,
Espedal2017-357,2,5,7,2-3-g-1+,
Espedal2017-358,3,2,5,,
Espedal2017-359,2,2,4,,
Espedal2017-360,3,2,5,,Vill
Espedal2017-361,,2,,,Vill
Espedal2017-362,3,2,5,,
Espedal2017-363,,1,,,
Espedal2017-364,,4,,?-2-g-1+,
Espedal2017-365,,2,,,
Espedal2017-366,3,3,6,,Vill
Espedal2017-367,3,2,5,,Vill
Espedal2017-368,2,2,4,,Vill
Frafjord2017-001,3,3,6,,Vill
Frafjord2017-002,3,1,4,,Vill
Frafjord2017-003,,2,,,Vill
Frafjord2017-004,,3,,,Vill
Frafjord2017-005,,2,,,Vill
Frafjord2017-006,,2,,,Vill
Frafjord2017-007,,1,,,Vill
Frafjord2017-008,3,3,6,,Vill
Frafjord2017-009,,3,,,Vill
Frafjord2017-010,,2,,,Vill
Frafjord2017-011,,3,,,Vill
Frafjord2017-012,2,2,4,,Vill
Frafjord2017-013,,3,,,Vill
Frafjord2017-014,,1,,,Vill
Frafjord2017-015,,2,,,.
Frafjord2017-016,,4,,?-2-g-1+,.
Frafjord2017-017,,2,,,.
Frafjord2017-018,,3,,,Vill
Frafjord2017-019,,3,,,.
Frafjord2017-020,3,2,5,,Vill
Frafjord2017-021,,3,,,.
Frafjord2017-022,3,3,6,,.
Frafjord2017-023,3,2,5,,.
Frafjord2017-024,,3,,,.
Frafjord2017-025,3,2,5,,.
Frafjord2017-026,2,2,4,,.
Frafjord2017-027,,2,,,.
Frafjord2017-028,,4,,,Vill
Frafjord2017-029,3,2,5,,.
Frafjord2017-030,3,2,5,,.
Frafjord2017-031,,3,,,.
Frafjord2017-032,,1,,,.
Frafjord2017-033,,,,,.
Frafjord2017-034,,3,,,.
Frafjord2017-035,,2,,,.
Frafjord2017-036,2,2,4,,.
Frafjord2017-037,,3,,,.
Frafjord2017-038,,2,,,.
Frafjord2017-039,,3,,,Vill
Frafjord2017-040,,2,,,.
Frafjord2017-041,,3,,,Vill
Frafjord2017-042,2,2,4,,.
Frafjord2017-043,3,3,6,,.
Frafjord2017-044,,3,,,.
Frafjord2017-045,,3,,,.
Frafjord2017-046,,2,,,.
Frafjord2017-047,,2,,,.
Frafjord2017-048,,2,,,Vill
Frafjord2017-049,3,2,5,,.
Frafjord2017-050,,2,,,.
Frafjord2017-051,,2,,,.
Frafjord2017-052,3,2,5,,.
Frafjord2017-053,,2,,,Vill
Frafjord2017-054,,2,,,.
Frafjord2017-055,2,2,4,,Vill
Frafjord2017-056,3,2,5,,.
Frafjord2017-057,3,1,4,,.
Frafjord2017-058,3,1,4,,.
Frafjord2017-059,,1,,,.
Frafjord2017-060,,1,,,.
Frafjord2017-061,3,2,5,,.
Frafjord2017-062,,2,,,.
Frafjord2017-063,,3,,,.
Frafjord2017-064,,1,,,.
Frafjord2017-065,,2,,,.
Frafjord2017-066,3,1,4,,.
Frafjord2017-067,,1,,,.
Frafjord2017-068,3,2,5,,Vill
Frafjord2017-069,3,2,5,,Vill
Frafjord2017-070,,3,,,Vill
Frafjord2017-071,3,1,4,,.
Frafjord2017-072,,2,,,Vill
Frafjord2017-073,3,2,5,,Vill
Frafjord2017-074,3,3,6,,Vill
Frafjord2017-075,,3,,,Vill
Frafjord2017-076,,1,,,Vill
Frafjord2017-077,,3,,,Vill
Frafjord2017-078,,3,,,Vill
Frafjord2017-079,3,1,4,,Vill
Frafjord2017-080,,2,,,Vill
Frafjord2017-081,3,2,5,,Vill
Frafjord2017-082,3,2,5,,Vill
Frafjord2017-083,,2,,,
Frafjord2017-084,,3,,,Vill
Frafjord2017-085,3,2,5,,Vill
Frafjord2017-086,,2,,,
Frafjord2017-087,3,4,7,3-2-g-1+,Vill
Frafjord2017-088,3,2,5,,Vill
Frafjord2017-089,,1,,,Vill
Frafjord2017-090,,2,,,Vill
Frafjord2017-091,2,2,4,,Vill
Frafjord2017-092,2,2,4,,Vill
Frafjord2017-093,,2,,,Vill
Frafjord2017-094,,1,,,Vill
Frafjord2017-095,,2,,,Vill
Frafjord2017-096,,2,,,Vill
Frafjord2017-097,3,2,5,,Vill
Frafjord2017-098,,2,,,Vill
Frafjord2017-099,2,1,3,,.
Frafjord2017-100,,2,,,Vill
Frafjord2017-101,2,1,3,,Vill
Frafjord2017-102,3,4,7,3-2-g-1+,Vill
Frafjord2017-103,3,2,5,,.
Frafjord2017-104,,1,,,.
Frafjord2017-105,3,3,6,,.
Frafjord2017-106,,2,,,.
Frafjord2017-107,,3,,,.
Frafjord2017-108,3,3,6,,.
Frafjord2017-109,3,3,6,,.
Frafjord2017-110,3,4,7,3-2-g-1+,.
Frafjord2017-111,,1,,,.
Frafjord2017-112,2,2,4,,.
Frafjord2017-113,3,3,6,,.
Frafjord2017-114,2,2,4,,Vill
Frafjord2017-115,,4,,?-2-g-1+,.
Frafjord2017-116,3,3,6,,.
Frafjord2017-117,2,2,4,,Vill
Frafjord2017-118,2,3,5,,Vill
Frafjord2017-119,3,3,6,,Vill
Frafjord2017-120,3,2,5,,Vill
Frafjord2017-121,3,2,5,,Vill
Frafjord2017-122,3,3,6,,Vill
Frafjord2017-123,2,4,6,2-2-g-1+,Vill
Fuglestad2017-001,2,1,3,,.
Fuglestad2017-002,2,2,4,,Vill
Fuglestad2017-003,2,1,3,,Vill
Fuglestad2017-004,,1,,,Vill
Fuglestad2017-005,2,1,3,,Vill
Fuglestad2017-006,2,1,3,,Vill
Fuglestad2017-007,,3,,,?
Fuglestad2017-008,2,1,3,,Vill
Fuglestad2017-009,2,2,4,,Vill
Fuglestad2017-010,,1,,,Vill
Fuglestad2017-011,2,2,4,,Vill
Fuglestad2017-012,2,1,3,,Vill
Fuglestad2017-013,,2,,,Vill
Fuglestad2017-014,2,2,4,,Vill
Fuglestad2017-015,,3,,,Vill
Fuglestad2017-016,,1,,,Vill
Fuglestad2017-017,2,4,6,,Vill
Fuglestad2017-018,2,3,5,,Vill
Håland2017-001,,1,,,Vill
Håland2017-002,3,1,4,,Vill
Håland2017-003,3,1,4,,
Håland2017-004,3,3,6,,Vill
Håland2017-005,,2,,,Vill
Håland2017-006,,2,,,
Håland2017-007,,2,,,Vill
Håland2017-008,3,2,5,,Vill
Håland2017-009,,2,,,Vill
Håland2017-010,2,1,3,,
Håland2017-011,,1,,,
Håland2017-012,3,2,5,,Vill
Håland2017-013,,2,,,
Håland2017-014,,2,,,
Håland2017-015,,1,,,
Håland2017-016,2,1,3,,Vill
Håland2017-017,,3,,?-1-g-1+,
Håland2017-018,3,3,6,,Vill
Håland2017-019,2,3,5,,
Håland2017-020,3,1,4,,
Håland2017-021,,3,,,Vill
Håland2017-022,,2,,,
Håland2017-023,3,3,6,,Vill
Håland2017-024,3,2,5,,
Håland2017-025,3,1,4,,
Håland2017-026,,3,,,
Håland2017-027,,2,,,
Håland2017-028,2,2,4,,Vill
Håland2017-029,,1,,,Vill
Håland2017-030,2,2,4,,
Håland2017-031,3,1,4,,
Håland2017-032,,2,,,Vill
Håland2017-033,3,4,7,3-2-g-1+,Vill
Håland2017-034,,2,,,Vill
Håland2017-035,3,2,5,,
Håland2017-036,,4,,?-2-g-1+,Vill
Håland2017-037,,,,,Vill
Håland2017-038,3,1,4,,
Håland2017-039,3,2,5,,Vill
Håland2017-040,2,2,4,,Vill
Håland2017-041,,3,,,Vill
Håland2017-042,,3,,,
Håland2017-043,3,2,5,,
Håland2017-044,3,3,6,,
Håland2017-045,,2,,,Vill
Håland2017-046,,2,,,
Håland2017-047,,2,,,
Håland2017-048,2,1,3,,
Håland2017-049,,2,,,
Håland2017-050,,3,,,
Håland2017-051,3,4,7,3-2-g-1+,
Håland2017-052,2,2,4,,Vill
Håland2017-053,4,1,5,,
Håland2017-054,3,1,4,,
Håland2017-055,3,1,4,,Vill
Håland2017-056,,1,,,
Håland2017-057,3,1,4,,Vill
Håland2017-058,,2,,,
Håland2017-059,2,3,5,,Vill
Håland2017-060,,2,,,
Håland2017-061,,2,,,
Håland2017-062,,,,,
Håland2017-063,,2,,,
Håland2017-064,3,2,5,,Vill
Håland2017-065,3,2,5,,Vill
Håland2017-066,3,2,5,,
Håland2017-067,3,1,4,,Vill
Håland2017-068,,2,,,Vill
Håland2017-069,3,2,5,,
Håland2017-070,2,1,3,,
Håland2017-071,3,2,5,,Vill
Håland2017-072,,3,,,Vill
Håland2017-073,,2,,,Vill
Håland2017-074,3,2,5,,Vill
Håland2017-075,3,2,5,,Vill
Håland2017-076,3,3,6,,Vill
Håland2017-077,3,2,5,,Vill
Håland2017-078,2,2,4,,Vill
Håland2017-079,,2,,,Vill
Håland2017-080,,3,,,Vill
Jørpeland2017-001,3,2,5,,.
Jørpeland2017-002,,2,,,.
Jørpeland2017-003,,0/1/2,,,.
Jørpeland2017-004,,1,,,Vill
Jørpeland2017-005,,1,,,Vill
Jørpeland2017-006,3,1,4,,Vill
Jørpeland2017-007,3,2,5,,.
Jørpeland2017-008,2,2,4,,Vill
Jørpeland2017-009,2,2,4,,Vill
Jørpeland2017-010,2,2,4,,Vill
Jørpeland2017-011,2,2,4,,Vill
Jørpeland2017-012,3,2,5,,Vill
Jørpeland2017-013,,1,,,Vill
Jørpeland2017-014,3,2,5,,Vill
Jørpeland2017-015,3,2,5,,Vill
Jørpeland2017-016,3,1,4,,Vill
Jørpeland2017-017,,1,,,Vill
Jørpeland2017-018,2,2,4,,Vill
Jørpeland2017-019,,1,,,.
Jørpeland2017-020,,2,,,.
Jørpeland2017-021,3,2,5,,.
Jørpeland2017-022,,2,,,Vill
Jørpeland2017-023,,2,,,Vill
Jørpeland2017-024,,2,,,Vill
Jørpeland2017-025,3,1,4,,.
Jørpeland2017-026,,1,,,.
Jørpeland2017-027,,0/1,,,.
Jørpeland2017-028,,2,,,.
Jørpeland2017-029,3,2,5,,Vill
Jørpeland2017-030,3,2,5,,.
Jørpeland2017-031,2,2,4,,.
Jørpeland2017-032,,2,,,.
Jørpeland2017-033,,1,,,.
Jørpeland2017-034,2,2,4,,Vill
Jørpeland2017-035,3,2,5,,Vill
Jørpeland2017-036,,2,,,Vill
Jørpeland2017-037,3,2,5,,Vill
Jørpeland2017-038,3,2,5,,Vill
Jørpeland2017-039,3,2,5,,Vill
Jørpeland2017-040,3,2,5,,.
Jørpeland2017-041,3,2,5,,Vill
Jørpeland2017-042,3,1,4,,Vill
Jørpeland2017-043,3,2,5,,Vill
Jørpeland2017-044,,2,,,Vill
Jørpeland2017-045,3,2,5,,Vill
Jørpeland2017-046,2,2,4,,Vill
Jørpeland2017-047,3,1,4,,Vill
Jørpeland2017-048,3,3,6,,.
Jørpeland2017-049,3,2,5,,.
Jørpeland2017-050,3,2,5,,.
Jørpeland2017-051,3,2,5,,.
Jørpeland2017-052,3,2,5,,Vill
Jørpeland2017-053,3,2,5,,Vill
Jørpeland2017-054,3,2,5,,.
Jørpeland2017-055,,2,,,.
Jørpeland2017-056,,2,,,Vill
Jørpeland2017-057,3,2,5,,.
Jørpeland2017-058,3,2,5,,.
Jørpeland2017-059,3,2,5,,.
Jørpeland2017-060,,2,,,.
Jørpeland2017-061,3,2,5,,Vill
Jørpeland2017-062,2,2,4,,.
Jørpeland2017-063,3,2,5,,Vill
Jørpeland2017-064,3,2,5,,Vill
Jørpeland2017-065,3,2,5,,Vill
Jørpeland2017-066,3,2,5,,.
Jørpeland2017-067,3,2,5,,Vill
Jørpeland2017-068,,3,,?-1-g-1+,Vill
Jørpeland2017-069,,2,,,Vill
Jørpeland2017-070,,2,,,.
Jørpeland2017-071,3,2,5,,Vill
Jørpeland2017-072,3,1,4,,Vill
Jørpeland2017-073,,2,,,Vill
Jørpeland2017-074,2,2,4,,Vill
Jørpeland2017-075,,2,,,.
Jørpeland2017-076,3,2,5,,.
Jørpeland2017-077,,1,,,.
Jørpeland2017-078,3,2,5,,.
Jørpeland2017-079,,4,,?-2-g-1+,.
Jørpeland2017-080,3,2,5,,.
Jørpeland2017-081,2,2,4,,.
Jørpeland2017-082,3,1,4,,.
Jørpeland2017-083,3,2,5,,.
Jørpeland2017-084,3,2,5,,.
Jørpeland2017-085,,2,,,Vill
Jørpeland2017-086,,1,,,Vill
Jørpeland2017-087,,0/1,,,Vill
Jørpeland2017-088,,2,,,Vill
Jørpeland2017-089,,0,,,Oppdrett
Jørpeland2017-090,3,2,5,,.
Jørpeland2017-091,,2,,?-1-g-0+,Vill
Jørpeland2017-092,3,2,5,,Vill
Jørpeland2017-093,3,2,5,,Vill
Jørpeland2017-094,,1,,,Vill
Lyse2017-001,,2,,,Vill
Lyse2017-002,,2,,,Vill
Lyse2017-003,,3,,,Vill
Lyse2017-004,,3,,,
Lyse2017-005,3,3,6,,Vill
Lyse2017-006,3,2,5,,
Lyse2017-007,3,3,6,,
Lyse2017-008,,3,,,Vill
Lyse2017-009,3,2,5,,
Lyse2017-010,,2,,,Vill
Lyse2017-011,,2,,,Vill
Lyse2017-012,,2,,,
Lyse2017-013,,2,,,Vill
Lyse2017-014,2,2,4,,
Lyse2017-015,3,2,5,,Vill
Lyse2017-016,4,2,6,,Vill
Lyse2017-017,3,2,5,,Vill
Lyse2017-018,3,3,6,,Vill
Lyse2017-019,,2,,,
Lyse2017-020,,2,,,Vill
Lyse2017-021,4,3,7,,Vill
Lyse2017-022,,2,,,Vill
Lyse2017-023,3,2,5,,Vill
Lyse2017-024,3,4,7,,Vill
Lyse2017-025,4,2,6,,
NordelvaSauda2017-001,,1,,,.
NordelvaSauda2017-002,3,1,4,,.
NordelvaSauda2017-003,3,3,6,,Vill
NordelvaSauda2017-004,3,1,4,,.
NordelvaSauda2017-005,3,2,5,,.
NordelvaSauda2017-006,3,2,5,,.
NordelvaSauda2017-007,3,1,4,,.
NordelvaSauda2017-008,3,2,5,,.
NordelvaSauda2017-009,3,2,5,,Vill
NordelvaSauda2017-010,3,2,5,,Vill
NordelvaSauda2017-011,3,2,5,,.
NordelvaSauda2017-012,3,2,5,,.
NordelvaSauda2017-013,,3,,,Vill
NordelvaSauda2017-014,,0/1/2,,,.
NordelvaSauda2017-015,,2,,,.
NordelvaSauda2017-016,,1,,,.
NordelvaSauda2017-017,,1,,,.
NordelvaSauda2017-018,,1,,,.
N-Varhaug2017-001,2,1,3,,Vill
N-Varhaug2017-002,3,1,4,,Vill
N-Varhaug2017-003,2,1,3,,Vill
N-Varhaug2017-004,,1,,,Vill
N-Varhaug2017-005,2,1,3,,Vill
N-Varhaug2017-006,2,1,3,,Vill
N-Varhaug2017-007,,1,,,Vill
N-Varhaug2017-008,3,1,4,,Vill
N-Varhaug2017-009,2,1,3,,Vill
N-Varhaug2017-010,2,1,3,,Vill
N-Varhaug2017-011,2,1,3,,Vill
N-Varhaug2017-012,2,1,3,,Vill
N-Varhaug2017-013,2,1,3,,Vill
N-Varhaug2017-014,2,1,3,,Vill
N-Varhaug2017-015,2,1,3,,Vill
N-Varhaug2017-016,,1,,,
N-Varhaug2017-017,2,1,3,,Vill
N-Varhaug2017-018,2,1,3,,Vill
N-Varhaug2017-019,3,2,5,,
N-Varhaug2017-020,2,1,3,,Vill
N-Varhaug2017-021,,1,,,
N-Varhaug2017-022,2,1,3,,
N-Varhaug2017-023,2,1,3,,Vill
N-Varhaug2017-024,,1,,,Vill
N-Varhaug2017-025,2,1,3,,
N-Varhaug2017-026,2,2,4,,
N-Varhaug2017-027,2,1,3,,
N-Varhaug2017-028,2,1,3,,
N-Varhaug2017-029,2,1,3,,
Ogna2017-001,2,3,5,,Vill
Ogna2017-002,2,2,4,,Vill
Ogna2017-003,2,2,4,,Vill
Ogna2017-004,2,2,4,,Vill
Ogna2017-005,2,2,4,,Vill
Ogna2017-006,2,1,3,,Vill
Ogna2017-007,3,1,4,,Vill
Ogna2017-008,2,1,3,,Vill
Ogna2017-009,2,2,4,,Vill
Ogna2017-010,2,2,4,,Vill
Ogna2017-011,,2,,,Vill
Ogna2017-012,2,2,4,,Vill
Ogna2017-013,3,2,5,,Vill
Ogna2017-014,,2,,,Vill
Ogna2017-015,3,1,4,,
Ogna2017-016,,2,,,Vill
Ogna2017-017,,2,,,Vill
Ogna2017-018,,2,,,Vill
Ogna2017-019,2,2,4,,Vill
Ogna2017-020,2,2,4,,Vill
Ogna2017-021,2,2,4,,Vill
Ogna2017-022,,2,,,Vill
Ogna2017-023,2,2,4,,Vill
Ogna2017-024,,2,,,Vill
Ogna2017-025,2,2,4,,Vill
Ogna2017-026,3,1,4,,Vill
Ogna2017-027,2,2,4,,Vill
Ogna2017-028,2,2,4,,Vill
Ogna2017-029,2,1,3,,Vill
Ogna2017-030,2,1,3,,Vill
Ogna2017-031,2,2,4,,Vill
Ogna2017-032,2,1,3,,Vill
Ogna2017-033,2,2,4,,Vill
Ogna2017-034,3,2,5,,Vill
Ogna2017-035,2,2,4,,Vill
Ogna2017-036,,1,,,Vill
Ogna2017-037,3,1,4,,Vill
Ogna2017-038,,,,,Vill
Ogna2017-039,3,2,5,3-1-g-0+,Vill
Ogna2017-040,,1,,,Vill
Ogna2017-041,2,1,3,,Vill
Ogna2017-042,2,1,3,,Vill
Ogna2017-043,2,2,4,,Vill
Ogna2017-044,,2,,,Vill
Ogna2017-045,2,2,4,,Vill
Ogna2017-046,2,2,4,,Vill
Ogna2017-047,,2,,,Vill
Ogna2017-048,2,2,4,,Vill
Ogna2017-049,2,1,3,,
Ogna2017-050,2,2,4,,Vill
Ogna2017-051,,1,,,Vill
Ogna2017-052,2,1,3,,Vill
Ogna2017-053,,1,,,Vill
Ogna2017-054,2,1,3,,Vill
Ogna2017-055,2,2,4,,Vill
Ogna2017-056,2,1,3,,Vill
Ogna2017-057,3,1,4,,Vill
Ogna2017-058,2,1,3,,Vill
Ogna2017-059,2,1,3,,Vill
Ogna2017-060,2,1,3,,Vill
Ogna2017-061,2,1,3,,Vill
Ogna2017-062,3,1,4,,
Ogna2017-063,2,2,4,,Vill
Ogna2017-064,,2,,,Vill
Ogna2017-065,2,2,4,,
Ogna2017-066,2,1,3,,
Ogna2017-067,3,1,4,,
Ogna2017-068,2,2,4,,
Ogna2017-069,2,1,3,,Vill
Ogna2017-070,,2,,,Vill
Ogna2017-071,,2,,,Vill
Ogna2017-072,2,1,3,,Vill
Ogna2017-073,,2,,,Vill
Ogna2017-074,2,1,3,,Vill
Ogna2017-075,,3,,,Vill
Ogna2017-076,3,2,5,,Vill
Ogna2017-077,,1,,,Vill
Ogna2017-078,2,1,3,,Vill
Ogna2017-079,,,,,Vill
Ogna2017-080,2,1,3,,Vill
Ogna2017-081,,2,,,Vill
Ogna2017-082,2,1,3,,Vill
Ogna2017-083,3,1,4,,Vill
Ogna2017-084,2,1,3,,Vill
Ogna2017-085,,1,,,Vill
Ogna2017-086,2,1,3,,Vill
Ogna2017-087,2,3,5,,Vill
Ogna2017-088,,2,,,Vill
Ogna2017-089,,2,,,Vill
Ogna2017-090,2,2,4,,Vill
Ogna2017-091,,2,,,Vill
Ogna2017-092,2,1,3,,Vill
Ogna2017-093,,2,,,
Ogna2017-094,3,2,5,,Vill
Ogna2017-095,2,2,4,,Vill
Ogna2017-096,2,5,7,,
Ogna2017-097,,2,,,Vill
Ogna2017-098,2,2,4,,
Ogna2017-099,2,2,4,,Vill
Ogna2017-100,2,2,4,,
Ogna2017-101,2,2,4,,Vill
Ogna2017-102,,2,,,Vill
Ogna2017-103,,2,,,Vill
Ogna2017-104,2,2,4,,Vill
Ogna2017-105,,1,,,Vill
Ogna2017-106,2,2,4,,Vill
Ogna2017-107,2,2,4,,Vill
Ogna2017-108,,2,,,Vill
Ogna2017-109,,2,,,Vill
Ogna2017-110,3,1,4,,Vill
Ogna2017-111,,2,,,Vill
Ogna2017-112,,2,,,Vill
Ogna2017-113,2,1,3,,Vill
Ogna2017-114,2,1,3,,Vill
Ogna2017-115,2,2,4,,Vill
Ogna2017-116,2,1,3,,Vill
Ogna2017-117,2,2,4,,Vill
Ogna2017-118,,1,,,
Ogna2017-119,2,1,3,,
Ogna2017-120,2,1,3,,Vill
Ogna2017-121,2,1,3,,
Ogna2017-122,3,1,4,,
Ogna2017-123,2,1,3,,
Ogna2017-124,2,2,4,,Vill
Ogna2017-125,2,2,4,,
Ogna2017-126,,2,,,
Ogna2017-127,2,2,4,,Vill
Ogna2017-128,,2,,,Vill
Ogna2017-129,2,2,4,,
Ogna2017-130,2,2,4,,
Ogna2017-131,,1,,,Vill
Ogna2017-132,3,1,4,,Vill
Ogna2017-133,,1,,,Vill
Ogna2017-134,,1,,,Vill
Ogna2017-135,,2,,,Vill
Ogna2017-136,3,2,5,,Vill
Ogna2017-137,,2,,,
Ogna2017-138,,2,,,
Ogna2017-139,,2,,,
Ogna2017-140,2,1,3,,
Ogna2017-141,2,2,4,,
Ogna2017-142,2,1,3,,
Ogna2017-143,,1,,,
Ogna2017-144,,1,,,
Ogna2017-145,,1,,,
Sokna2017-001,2,1,3,,.
Sokna2017-002,2,1,3,,.
Sokna2017-003,3,2,5,,.
Sokna2017-004,2,1,3,,.
Sokna2017-005,,1,,,.
Sokna2017-006,3,3,6,3-1-g-1+,.
Sokna2017-007,,1,,,.
Sokna2017-008,3,1,4,,.
Sokna2017-009,,1,,,.
Sokna2017-010,2,1,3,,.
Sokna2017-011,2,1,3,,Vill
Sokna2017-012,2,1,3,,Vill
Sokna2017-013,,1,,,Vill
Sokna2017-014,,4,,,Vill
Sokna2017-015,2,2,4,,Vill
Sokna2017-016,2,1,3,,Vill
Sokna2017-017,3,2,5,,Vill
Sokna2017-018,2,1,3,,Vill
Sokna2017-019,2,1,3,,Vill
Sokna2017-020,,1,,,Vill
Sokna2017-021,,1,,,Vill
Sokna2017-022,,1,,,Vill
Sokna2017-023,,1,,,Vill
Sokna2017-024,2,1,3,,Vill
Sokna2017-025,,1,,,.
Sokna2017-026,2,1,3,,Vill
Sokna2017-027,3,1,4,,Vill
Sokna2017-028,3,1,4,,Vill
Sokna2017-029,3,1,4,,Vill
Sokna2017-030,2,1,3,,Vill
Sokna2017-031,2,2,4,,Vill
Sokna2017-032,2,2,4,,Vill
Sokna2017-033,2,1,3,,
Sokna2017-034,2,1,3,,
